transaction_date,product_id,product_name,category,units_sold,revenue,cogs,gross_margin,transactions,margin_pct,lag_1d,lag_7d,lag_14d,rolling_7d_avg,rolling_30d_avg,day_of_week,day_of_week_num,is_weekend,month,week,year,quarter,is_holiday_window,holiday_name,demand_multiplier,days_to_holiday
2024-05-31,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,8,65.71,16.0,3.0,6.0,10.857142857142858,13.466666666666667,Friday,4,False,5,22,2024,2,False,,1.0,16
2024-06-01,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,6,65.71,18.0,9.0,14.0,13.0,13.533333333333333,Saturday,5,True,6,22,2024,2,False,,1.0,15
2024-06-02,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,6,65.71,7.0,13.0,16.0,12.714285714285714,13.533333333333333,Sunday,6,True,6,22,2024,2,False,,1.0,14
2024-06-03,P001,Butter Croissant,Pastry,15,52.5,18.0,34.5,7,65.71,8.0,14.0,2.0,12.0,13.566666666666666,Monday,0,False,6,23,2024,2,False,,1.0,13
2024-06-04,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,5,65.71,15.0,8.0,4.0,12.142857142857142,13.8,Tuesday,1,False,6,23,2024,2,False,,1.0,12
2024-06-05,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,6,65.71,7.0,13.0,7.0,12.0,13.733333333333333,Wednesday,2,False,6,23,2024,2,False,,1.0,11
2024-06-06,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,2,65.71,7.0,16.0,19.0,11.142857142857142,13.433333333333334,Thursday,3,False,6,23,2024,2,False,,1.0,10
2024-06-07,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,5,65.71,3.0,18.0,3.0,9.285714285714286,13.266666666666667,Friday,4,False,6,23,2024,2,False,,1.0,9
2024-06-08,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,3,65.71,7.0,7.0,9.0,7.714285714285714,13.233333333333333,Saturday,5,True,6,23,2024,2,False,,1.0,8
2024-06-09,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,9,65.71,3.0,8.0,13.0,7.142857142857143,12.166666666666666,Sunday,6,True,6,23,2024,2,False,,1.0,7
2024-06-10,P001,Butter Croissant,Pastry,1,3.5,1.2,2.3,1,65.71,18.0,15.0,14.0,8.571428571428571,12.466666666666667,Monday,0,False,6,24,2024,2,False,,1.0,6
2024-06-11,P001,Butter Croissant,Pastry,9,31.5,10.8,20.7,4,65.71,1.0,7.0,8.0,6.571428571428571,11.7,Tuesday,1,False,6,24,2024,2,False,,1.0,5
2024-06-12,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,4,65.71,9.0,7.0,13.0,6.857142857142857,10.5,Wednesday,2,False,6,24,2024,2,False,,1.0,4
2024-06-13,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,2,65.71,5.0,3.0,16.0,6.571428571428571,10.166666666666666,Thursday,3,False,6,24,2024,2,True,Father's Day,1.8,3
2024-06-14,P001,Butter Croissant,Pastry,16,56.0,19.2,36.8,12,65.71,5.0,7.0,18.0,6.857142857142857,9.533333333333333,Friday,4,False,6,24,2024,2,True,Father's Day,1.8,2
2024-06-15,P001,Butter Croissant,Pastry,37,129.5,44.4,85.1,23,65.71,16.0,3.0,7.0,8.142857142857142,9.2,Saturday,5,True,6,24,2024,2,True,Father's Day,1.8,1
2024-06-16,P001,Butter Croissant,Pastry,26,91.0,31.2,59.8,13,65.71,37.0,18.0,8.0,13.0,10.333333333333334,Sunday,6,True,6,24,2024,2,True,Father's Day,1.8,0
2024-06-17,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,7,65.71,26.0,1.0,15.0,14.142857142857142,11.0,Monday,0,False,6,25,2024,2,True,Father's Day,1.8,17
2024-06-18,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,8,65.71,10.0,9.0,7.0,15.428571428571429,10.866666666666667,Tuesday,1,False,6,25,2024,2,True,Father's Day,1.8,16
2024-06-19,P001,Butter Croissant,Pastry,17,59.5,20.4,39.099999999999994,10,65.71,18.0,5.0,7.0,16.714285714285715,10.933333333333334,Wednesday,2,False,6,25,2024,2,True,Father's Day,1.8,15
2024-06-20,P001,Butter Croissant,Pastry,14,49.0,16.8,32.2,10,65.71,17.0,5.0,3.0,18.428571428571427,11.433333333333334,Thursday,3,False,6,25,2024,2,False,,1.0,14
2024-06-21,P001,Butter Croissant,Pastry,16,56.0,19.2,36.8,10,65.71,14.0,16.0,7.0,19.714285714285715,11.766666666666667,Friday,4,False,6,25,2024,2,False,,1.0,13
2024-06-22,P001,Butter Croissant,Pastry,18,63.0,21.599999999999998,41.4,11,65.71,16.0,37.0,3.0,19.714285714285715,12.066666666666666,Saturday,5,True,6,25,2024,2,False,,1.0,12
2024-06-23,P001,Butter Croissant,Pastry,12,42.0,14.399999999999999,27.599999999999998,8,65.71,18.0,26.0,18.0,17.0,12.033333333333333,Sunday,6,True,6,25,2024,2,False,,1.0,11
2024-06-24,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,4,65.71,12.0,10.0,1.0,15.0,12.333333333333334,Monday,0,False,6,26,2024,2,False,,1.0,10
2024-06-25,P001,Butter Croissant,Pastry,13,45.5,15.6,29.9,9,65.71,8.0,18.0,9.0,14.714285714285714,12.3,Tuesday,1,False,6,26,2024,2,False,,1.0,9
2024-06-26,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,10,65.71,13.0,17.0,5.0,14.0,12.3,Wednesday,2,False,6,26,2024,2,False,,1.0,8
2024-06-27,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,3,65.71,18.0,14.0,5.0,14.142857142857142,12.433333333333334,Thursday,3,False,6,26,2024,2,False,,1.0,7
2024-06-28,P001,Butter Croissant,Pastry,9,31.5,10.8,20.7,5,65.71,8.0,16.0,16.0,13.285714285714286,12.433333333333334,Friday,4,False,6,26,2024,2,False,,1.0,6
2024-06-29,P001,Butter Croissant,Pastry,16,56.0,19.2,36.8,7,65.71,9.0,18.0,37.0,12.285714285714286,12.3,Saturday,5,True,6,26,2024,2,False,,1.0,5
2024-06-30,P001,Butter Croissant,Pastry,12,42.0,14.399999999999999,27.599999999999998,9,65.71,16.0,12.0,26.0,12.0,12.3,Sunday,6,True,6,26,2024,2,False,,1.0,4
2024-07-01,P001,Butter Croissant,Pastry,15,52.5,18.0,34.5,8,65.71,12.0,8.0,10.0,12.0,12.1,Monday,0,False,7,27,2024,3,True,4th of July,1.6,3
2024-07-02,P001,Butter Croissant,Pastry,6,21.0,7.199999999999999,13.799999999999999,4,65.71,15.0,13.0,18.0,13.0,12.366666666666667,Tuesday,1,False,7,27,2024,3,True,4th of July,1.6,2
2024-07-03,P001,Butter Croissant,Pastry,14,49.0,16.8,32.199999999999996,8,65.71,6.0,18.0,17.0,12.0,12.3,Wednesday,2,False,7,27,2024,3,True,4th of July,1.6,1
2024-07-04,P001,Butter Croissant,Pastry,27,94.5,32.4,62.1,13,65.71,14.0,8.0,14.0,11.428571428571429,12.266666666666667,Thursday,3,False,7,27,2024,3,True,4th of July,1.6,0
2024-07-05,P001,Butter Croissant,Pastry,14,49.0,16.8,32.2,6,65.71,27.0,9.0,16.0,14.142857142857142,12.933333333333334,Friday,4,False,7,27,2024,3,True,4th of July,1.6,30
2024-07-06,P001,Butter Croissant,Pastry,31,108.5,37.2,71.3,19,65.71,14.0,16.0,18.0,14.857142857142858,13.166666666666666,Saturday,5,True,7,27,2024,3,True,4th of July,1.6,30
2024-07-07,P001,Butter Croissant,Pastry,27,94.5,32.4,62.099999999999994,16,65.71,31.0,12.0,12.0,17.0,14.1,Sunday,6,True,7,27,2024,3,True,4th of July,1.6,30
2024-07-08,P001,Butter Croissant,Pastry,7,24.5,8.4,16.1,3,65.71,27.0,15.0,8.0,19.142857142857142,14.766666666666667,Monday,0,False,7,28,2024,3,False,,1.0,30
2024-07-09,P001,Butter Croissant,Pastry,2,7.0,2.4,4.6,2,65.71,7.0,6.0,13.0,18.0,14.9,Tuesday,1,False,7,28,2024,3,False,,1.0,30
2024-07-10,P001,Butter Croissant,Pastry,9,31.5,10.8,20.7,4,65.71,2.0,14.0,18.0,17.428571428571427,14.366666666666667,Wednesday,2,False,7,28,2024,3,False,,1.0,30
2024-07-11,P001,Butter Croissant,Pastry,16,56.0,19.2,36.8,11,65.71,9.0,27.0,8.0,16.714285714285715,14.633333333333333,Thursday,3,False,7,28,2024,3,False,,1.0,30
2024-07-12,P001,Butter Croissant,Pastry,12,42.0,14.4,27.6,6,65.71,16.0,14.0,9.0,15.142857142857142,14.866666666666667,Friday,4,False,7,28,2024,3,False,,1.0,30
2024-07-13,P001,Butter Croissant,Pastry,13,45.5,15.6,29.9,9,65.71,12.0,31.0,16.0,14.857142857142858,15.1,Saturday,5,True,7,28,2024,3,False,,1.0,30
2024-07-14,P001,Butter Croissant,Pastry,13,45.5,15.6,29.9,6,65.71,13.0,27.0,12.0,12.285714285714286,15.366666666666667,Sunday,6,True,7,28,2024,3,False,,1.0,30
2024-07-15,P001,Butter Croissant,Pastry,6,21.0,7.2,13.8,2,65.71,13.0,7.0,15.0,10.285714285714286,15.266666666666667,Monday,0,False,7,29,2024,3,False,,1.0,30
2024-07-16,P001,Butter Croissant,Pastry,11,38.5,13.2,25.299999999999997,5,65.71,6.0,2.0,6.0,10.142857142857142,14.233333333333333,Tuesday,1,False,7,29,2024,3,False,,1.0,30
2024-07-17,P001,Butter Croissant,Pastry,13,45.5,15.6,29.9,8,65.71,11.0,9.0,14.0,11.428571428571429,13.733333333333333,Wednesday,2,False,7,29,2024,3,False,,1.0,30
2024-07-18,P001,Butter Croissant,Pastry,11,38.5,13.2,25.299999999999997,8,65.71,13.0,16.0,27.0,12.0,13.833333333333334,Thursday,3,False,7,29,2024,3,False,,1.0,30
2024-07-19,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,3,65.71,11.0,12.0,14.0,11.285714285714286,13.6,Friday,4,False,7,29,2024,3,False,,1.0,30
2024-07-20,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,4,65.71,3.0,13.0,31.0,10.0,13.133333333333333,Saturday,5,True,7,29,2024,3,False,,1.0,30
2024-07-21,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,4,65.71,10.0,13.0,27.0,9.571428571428571,13.0,Sunday,6,True,7,29,2024,3,False,,1.0,30
2024-07-22,P001,Butter Croissant,Pastry,9,31.5,10.799999999999999,20.7,6,65.71,8.0,6.0,7.0,8.857142857142858,12.733333333333333,Monday,0,False,7,30,2024,3,False,,1.0,30
2024-07-23,P001,Butter Croissant,Pastry,22,77.0,26.4,50.599999999999994,11,65.71,9.0,11.0,2.0,9.285714285714286,12.433333333333334,Tuesday,1,False,7,30,2024,3,False,,1.0,30
2024-07-24,P001,Butter Croissant,Pastry,14,49.0,16.8,32.199999999999996,7,65.71,22.0,13.0,9.0,10.857142857142858,12.766666666666667,Wednesday,2,False,7,30,2024,3,False,,1.0,30
2024-07-25,P001,Butter Croissant,Pastry,19,66.5,22.8,43.7,11,65.71,14.0,11.0,16.0,11.0,12.966666666666667,Thursday,3,False,7,30,2024,3,False,,1.0,30
2024-07-26,P001,Butter Croissant,Pastry,6,21.0,7.2,13.8,3,65.71,19.0,3.0,12.0,12.142857142857142,13.166666666666666,Friday,4,False,7,30,2024,3,False,,1.0,30
2024-07-27,P001,Butter Croissant,Pastry,15,52.5,18.0,34.5,7,65.71,6.0,10.0,13.0,12.571428571428571,12.766666666666667,Saturday,5,True,7,30,2024,3,False,,1.0,30
2024-07-28,P001,Butter Croissant,Pastry,20,70.0,24.0,46.0,11,65.71,15.0,8.0,13.0,13.285714285714286,13.0,Sunday,6,True,7,30,2024,3,False,,1.0,30
2024-07-29,P001,Butter Croissant,Pastry,11,38.5,13.2,25.3,5,65.71,20.0,9.0,6.0,15.0,13.366666666666667,Monday,0,False,7,31,2024,3,False,,1.0,30
2024-07-30,P001,Butter Croissant,Pastry,4,14.0,4.8,9.2,3,65.71,11.0,22.0,11.0,15.285714285714286,13.2,Tuesday,1,False,7,31,2024,3,False,,1.0,30
2024-07-31,P001,Butter Croissant,Pastry,1,3.5,1.2,2.3,1,65.71,4.0,14.0,13.0,12.714285714285714,12.933333333333334,Wednesday,2,False,7,31,2024,3,False,,1.0,30
2024-08-01,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,2,65.71,1.0,19.0,11.0,10.857142857142858,12.466666666666667,Thursday,3,False,8,31,2024,3,False,,1.0,30
2024-08-02,P001,Butter Croissant,Pastry,13,45.5,15.6,29.9,9,65.71,3.0,6.0,3.0,8.571428571428571,12.366666666666667,Friday,4,False,8,31,2024,3,False,,1.0,30
2024-08-03,P001,Butter Croissant,Pastry,26,91.0,31.2,59.8,15,65.71,13.0,15.0,10.0,9.571428571428571,12.333333333333334,Saturday,5,True,8,31,2024,3,False,,1.0,30
2024-08-04,P001,Butter Croissant,Pastry,24,84.0,28.8,55.2,12,65.71,26.0,20.0,8.0,11.142857142857142,12.3,Sunday,6,True,8,31,2024,3,False,,1.0,30
2024-08-05,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,3,65.71,24.0,11.0,9.0,11.714285714285714,12.633333333333333,Monday,0,False,8,32,2024,3,False,,1.0,30
2024-08-06,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,2,65.71,5.0,4.0,22.0,10.857142857142858,11.766666666666667,Tuesday,1,False,8,32,2024,3,False,,1.0,30
2024-08-07,P001,Butter Croissant,Pastry,7,24.5,8.4,16.1,4,65.71,3.0,1.0,14.0,10.714285714285714,10.966666666666667,Wednesday,2,False,8,32,2024,3,False,,1.0,30
2024-08-08,P001,Butter Croissant,Pastry,12,42.0,14.4,27.599999999999998,9,65.71,7.0,3.0,19.0,11.571428571428571,10.966666666666667,Thursday,3,False,8,32,2024,3,False,,1.0,30
2024-08-09,P001,Butter Croissant,Pastry,9,31.5,10.799999999999999,20.7,6,65.71,12.0,13.0,6.0,12.857142857142858,11.3,Friday,4,False,8,32,2024,3,False,,1.0,30
2024-08-10,P001,Butter Croissant,Pastry,14,49.0,16.8,32.2,7,65.71,9.0,26.0,15.0,12.285714285714286,11.3,Saturday,5,True,8,32,2024,3,False,,1.0,30
2024-08-11,P001,Butter Croissant,Pastry,21,73.5,25.2,48.3,10,65.71,14.0,24.0,20.0,10.571428571428571,11.233333333333333,Sunday,6,True,8,32,2024,3,False,,1.0,30
2024-08-12,P001,Butter Croissant,Pastry,1,3.5,1.2,2.3,1,65.71,21.0,5.0,11.0,10.142857142857142,11.533333333333333,Monday,0,False,8,33,2024,3,False,,1.0,30
2024-08-13,P001,Butter Croissant,Pastry,12,42.0,14.399999999999999,27.599999999999998,6,65.71,1.0,3.0,4.0,9.571428571428571,11.133333333333333,Tuesday,1,False,8,33,2024,3,False,,1.0,30
2024-08-14,P001,Butter Croissant,Pastry,6,21.0,7.2,13.8,3,65.71,12.0,7.0,1.0,10.857142857142858,11.1,Wednesday,2,False,8,33,2024,3,False,,1.0,30
2024-08-15,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,3,65.71,6.0,12.0,3.0,10.714285714285714,11.1,Thursday,3,False,8,33,2024,3,False,,1.0,30
2024-08-16,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,4,65.71,8.0,9.0,13.0,10.142857142857142,11.0,Friday,4,False,8,33,2024,3,False,,1.0,30
2024-08-17,P001,Butter Croissant,Pastry,20,70.0,24.0,46.0,10,65.71,8.0,14.0,26.0,10.0,10.833333333333334,Saturday,5,True,8,33,2024,3,False,,1.0,30
2024-08-18,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,9,65.71,20.0,21.0,24.0,10.857142857142858,11.133333333333333,Sunday,6,True,8,33,2024,3,False,,1.0,30
2024-08-19,P001,Butter Croissant,Pastry,2,7.0,2.4,4.6,1,65.71,18.0,1.0,5.0,10.428571428571429,11.633333333333333,Monday,0,False,8,34,2024,3,False,,1.0,30
2024-08-20,P001,Butter Croissant,Pastry,11,38.5,13.2,25.299999999999997,5,65.71,2.0,12.0,3.0,10.571428571428571,11.366666666666667,Tuesday,1,False,8,34,2024,3,False,,1.0,30
2024-08-21,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,5,65.71,11.0,6.0,7.0,10.428571428571429,11.466666666666667,Wednesday,2,False,8,34,2024,3,False,,1.0,30
2024-08-22,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,7,65.71,10.0,8.0,12.0,11.0,11.5,Thursday,3,False,8,34,2024,3,False,,1.0,30
2024-08-23,P001,Butter Croissant,Pastry,14,49.0,16.8,32.199999999999996,8,65.71,10.0,8.0,9.0,11.285714285714286,11.1,Friday,4,False,8,34,2024,3,False,,1.0,30
2024-08-24,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,10,65.71,14.0,20.0,14.0,12.142857142857142,11.1,Saturday,5,True,8,34,2024,3,False,,1.0,30
2024-08-25,P001,Butter Croissant,Pastry,18,63.0,21.599999999999998,41.4,9,65.71,18.0,18.0,21.0,11.857142857142858,11.066666666666666,Sunday,6,True,8,34,2024,3,False,,1.0,30
2024-08-26,P001,Butter Croissant,Pastry,16,56.0,19.2,36.8,8,65.71,18.0,2.0,1.0,11.857142857142858,11.466666666666667,Monday,0,False,8,35,2024,3,False,,1.0,30
2024-08-27,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,2,65.71,16.0,11.0,12.0,13.857142857142858,11.5,Tuesday,1,False,8,35,2024,3,False,,1.0,30
2024-08-28,P001,Butter Croissant,Pastry,4,14.0,4.8,9.2,3,65.71,3.0,10.0,6.0,12.714285714285714,10.933333333333334,Wednesday,2,False,8,35,2024,3,False,,1.0,30
2024-08-29,P001,Butter Croissant,Pastry,6,21.0,7.2,13.8,3,65.71,4.0,10.0,8.0,11.857142857142858,10.7,Thursday,3,False,8,35,2024,3,False,,1.0,30
2024-08-30,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,4,65.71,6.0,14.0,8.0,11.285714285714286,10.766666666666667,Friday,4,False,8,35,2024,3,False,,1.0,30
2024-08-31,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,5,65.71,7.0,18.0,20.0,10.285714285714286,10.966666666666667,Saturday,5,True,8,35,2024,3,False,,1.0,30
2024-09-01,P001,Butter Croissant,Pastry,15,52.5,18.0,34.5,12,65.71,8.0,18.0,18.0,8.857142857142858,11.133333333333333,Sunday,6,True,9,35,2024,3,False,,1.0,30
2024-09-02,P001,Butter Croissant,Pastry,3,10.5,3.6,6.9,1,65.71,15.0,16.0,2.0,8.428571428571429,11.2,Monday,0,False,9,36,2024,3,False,,1.0,30
2024-09-03,P001,Butter Croissant,Pastry,11,38.5,13.2,25.299999999999997,5,65.71,3.0,3.0,11.0,6.571428571428571,10.433333333333334,Tuesday,1,False,9,36,2024,3,False,,1.0,30
2024-09-04,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,4,65.71,11.0,4.0,10.0,7.714285714285714,10.0,Wednesday,2,False,9,36,2024,3,False,,1.0,30
2024-09-05,P001,Butter Croissant,Pastry,14,49.0,16.8,32.2,7,65.71,10.0,6.0,10.0,8.571428571428571,10.166666666666666,Thursday,3,False,9,36,2024,3,False,,1.0,30
2024-09-06,P001,Butter Croissant,Pastry,17,59.5,20.4,39.1,10,65.71,14.0,7.0,14.0,9.714285714285714,10.533333333333333,Friday,4,False,9,36,2024,3,False,,1.0,30
2024-09-07,P001,Butter Croissant,Pastry,21,73.5,25.2,48.3,12,65.71,17.0,8.0,18.0,11.142857142857142,10.866666666666667,Saturday,5,True,9,36,2024,3,False,,1.0,30
2024-09-08,P001,Butter Croissant,Pastry,15,52.5,18.0,34.5,8,65.71,21.0,15.0,18.0,13.0,11.166666666666666,Sunday,6,True,9,36,2024,3,False,,1.0,30
2024-09-09,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,3,65.71,15.0,3.0,16.0,13.0,11.366666666666667,Monday,0,False,9,37,2024,3,False,,1.0,30
2024-09-10,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,5,65.71,3.0,11.0,3.0,13.0,11.0,Tuesday,1,False,9,37,2024,3,False,,1.0,30
2024-09-11,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,5,65.71,7.0,10.0,4.0,12.428571428571429,10.533333333333333,Wednesday,2,False,9,37,2024,3,False,,1.0,30
2024-09-12,P001,Butter Croissant,Pastry,15,52.5,18.0,34.5,7,65.71,8.0,14.0,6.0,12.142857142857142,10.766666666666667,Thursday,3,False,9,37,2024,3,False,,1.0,30
2024-09-13,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,6,65.71,15.0,17.0,7.0,12.285714285714286,10.866666666666667,Friday,4,False,9,37,2024,3,False,,1.0,30
2024-09-14,P001,Butter Croissant,Pastry,14,49.0,16.799999999999997,32.199999999999996,8,65.71,10.0,21.0,8.0,11.285714285714286,11.0,Saturday,5,True,9,37,2024,3,False,,1.0,30
2024-09-15,P001,Butter Croissant,Pastry,18,63.0,21.6,41.4,8,65.71,14.0,15.0,15.0,10.285714285714286,11.2,Sunday,6,True,9,37,2024,3,False,,1.0,30
2024-09-16,P001,Butter Croissant,Pastry,19,66.5,22.8,43.699999999999996,11,65.71,18.0,3.0,3.0,10.714285714285714,11.533333333333333,Monday,0,False,9,38,2024,3,False,,1.0,30
2024-09-17,P001,Butter Croissant,Pastry,6,21.0,7.2,13.799999999999999,4,65.71,19.0,7.0,11.0,13.0,11.5,Tuesday,1,False,9,38,2024,3,False,,1.0,30
2024-09-18,P001,Butter Croissant,Pastry,3,10.5,3.5999999999999996,6.8999999999999995,2,65.71,6.0,8.0,10.0,12.857142857142858,11.1,Wednesday,2,False,9,38,2024,3,False,,1.0,30
2024-09-19,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,3,65.71,3.0,15.0,14.0,12.142857142857142,11.133333333333333,Thursday,3,False,9,38,2024,3,False,,1.0,30
2024-09-20,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,3,65.71,5.0,10.0,17.0,10.714285714285714,10.933333333333334,Friday,4,False,9,38,2024,3,False,,1.0,30
2024-09-21,P001,Butter Croissant,Pastry,21,73.5,25.2,48.3,14,65.71,5.0,14.0,21.0,10.0,10.766666666666667,Saturday,5,True,9,38,2024,3,False,,1.0,30
2024-09-22,P001,Butter Croissant,Pastry,21,73.5,25.2,48.3,13,65.71,21.0,18.0,15.0,11.0,11.133333333333333,Sunday,6,True,9,38,2024,3,False,,1.0,30
2024-09-23,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,7,65.71,21.0,19.0,3.0,11.428571428571429,11.366666666666667,Monday,0,False,9,39,2024,3,False,,1.0,30
2024-09-25,P001,Butter Croissant,Pastry,9,31.5,10.8,20.7,5,65.71,10.0,6.0,7.0,10.142857142857142,11.1,Wednesday,2,False,9,39,2024,3,False,,1.0,30
2024-09-26,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,4,65.71,9.0,3.0,8.0,10.571428571428571,10.8,Thursday,3,False,9,39,2024,3,False,,1.0,30
2024-09-27,P001,Butter Croissant,Pastry,2,7.0,2.4,4.6,1,65.71,8.0,5.0,15.0,11.285714285714286,10.533333333333333,Friday,4,False,9,39,2024,3,False,,1.0,30
2024-09-28,P001,Butter Croissant,Pastry,17,59.5,20.4,39.1,10,65.71,2.0,5.0,10.0,10.857142857142858,10.5,Saturday,5,True,9,39,2024,3,False,,1.0,30
2024-09-29,P001,Butter Croissant,Pastry,22,77.0,26.4,50.599999999999994,12,65.71,17.0,21.0,14.0,12.571428571428571,10.933333333333334,Sunday,6,True,9,39,2024,3,False,,1.0,30
2024-09-30,P001,Butter Croissant,Pastry,10,35.0,12.0,23.0,4,65.71,22.0,21.0,18.0,12.714285714285714,11.466666666666667,Monday,0,False,9,40,2024,3,False,,1.0,30
2024-10-01,P001,Butter Croissant,Pastry,4,14.0,4.8,9.2,2,65.71,10.0,10.0,19.0,11.142857142857142,11.566666666666666,Tuesday,1,False,10,40,2024,4,False,,1.0,30
2024-10-02,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,3,65.71,4.0,9.0,6.0,10.285714285714286,11.433333333333334,Wednesday,2,False,10,40,2024,4,False,,1.0,30
2024-10-03,P001,Butter Croissant,Pastry,4,14.0,4.8,9.2,4,65.71,5.0,8.0,3.0,9.714285714285714,11.1,Thursday,3,False,10,40,2024,4,False,,1.0,30
2024-10-04,P001,Butter Croissant,Pastry,11,38.5,13.2,25.299999999999997,5,65.71,4.0,2.0,5.0,9.142857142857142,11.133333333333333,Friday,4,False,10,40,2024,4,False,,1.0,30
2024-10-05,P001,Butter Croissant,Pastry,14,49.0,16.8,32.2,8,65.71,11.0,17.0,5.0,10.428571428571429,11.133333333333333,Saturday,5,True,10,40,2024,4,False,,1.0,30
2024-10-06,P001,Butter Croissant,Pastry,20,70.0,24.0,46.0,9,65.71,14.0,22.0,21.0,10.0,11.266666666666667,Sunday,6,True,10,40,2024,4,False,,1.0,30
2024-10-07,P001,Butter Croissant,Pastry,9,31.5,10.8,20.7,5,65.71,20.0,10.0,21.0,9.714285714285714,11.466666666666667,Monday,0,False,10,41,2024,4,False,,1.0,30
2024-10-08,P001,Butter Croissant,Pastry,9,31.5,10.8,20.7,8,65.71,9.0,4.0,10.0,9.571428571428571,11.2,Tuesday,1,False,10,41,2024,4,False,,1.0,30
2024-10-09,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,3,65.71,9.0,5.0,9.0,10.285714285714286,10.8,Wednesday,2,False,10,41,2024,4,False,,1.0,30
2024-10-10,P001,Butter Croissant,Pastry,13,45.5,15.6,29.9,8,65.71,5.0,4.0,8.0,10.285714285714286,10.466666666666667,Thursday,3,False,10,41,2024,4,False,,1.0,30
2024-10-11,P001,Butter Croissant,Pastry,7,24.5,8.4,16.099999999999998,4,65.71,13.0,11.0,2.0,11.571428571428571,10.8,Friday,4,False,10,41,2024,4,False,,1.0,30
2024-10-12,P001,Butter Croissant,Pastry,24,84.0,28.8,55.199999999999996,17,65.71,7.0,14.0,17.0,11.0,10.8,Saturday,5,True,10,41,2024,4,False,,1.0,30
2024-10-13,P001,Butter Croissant,Pastry,14,49.0,16.8,32.199999999999996,8,65.71,24.0,20.0,22.0,12.428571428571429,11.333333333333334,Sunday,6,True,10,41,2024,4,False,,1.0,30
2024-10-14,P001,Butter Croissant,Pastry,5,17.5,6.0,11.5,3,65.71,14.0,9.0,10.0,11.571428571428571,11.3,Monday,0,False,10,42,2024,4,False,,1.0,30
2024-10-15,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,7,65.71,5.0,9.0,4.0,11.0,11.133333333333333,Tuesday,1,False,10,42,2024,4,False,,1.0,30
2024-10-16,P001,Butter Croissant,Pastry,8,28.0,9.6,18.4,5,65.71,8.0,5.0,5.0,10.857142857142858,10.933333333333334,Wednesday,2,False,10,42,2024,4,False,,1.0,30
2024-10-17,P001,Butter Croissant,Pastry,11,38.5,13.2,25.299999999999997,5,65.71,8.0,13.0,4.0,11.285714285714286,10.6,Thursday,3,False,10,42,2024,4,False,,1.0,30
2024-10-18,P001,Butter Croissant,Pastry,11,38.5,13.2,25.3,6,65.71,11.0,7.0,11.0,11.0,10.333333333333334,Friday,4,False,10,42,2024,4,False,,1.0,30
2024-10-19,P001,Butter Croissant,Pastry,17,59.5,20.4,39.099999999999994,11,65.71,11.0,24.0,14.0,11.571428571428571,10.5,Saturday,5,True,10,42,2024,4,False,,1.0,30
