shift_date,role,scheduled_count,recommended_count,staff_delta,hourly_rate,shift_hours,overstaffing_cost,is_weekend
2024-11-28,Decorator,1,2,-1,22,8,0,False
2024-11-28,Delivery,2,4,-2,17,8,0,False
2024-11-29,Head Baker,2,4,-2,28,8,0,False
2024-11-29,Pastry Chef,2,4,-2,24,8,0,False
2024-11-29,Kitchen Assistant,3,6,-3,18,8,0,False
2024-11-29,Store Associate,4,8,-4,16,8,0,False
2024-11-29,Decorator,2,2,0,22,8,0,False
2024-11-29,Delivery,2,4,-2,17,8,0,False
2024-11-30,Head Baker,4,4,0,28,8,0,True
2024-11-30,Pastry Chef,3,4,-1,24,8,0,True
2024-11-30,Kitchen Assistant,5,6,-1,18,8,0,True
2024-11-30,Store Associate,7,8,-1,16,8,0,True
2024-11-30,Decorator,1,2,-1,22,8,0,True
2024-11-30,Delivery,3,4,-1,17,8,0,True
2024-12-01,Head Baker,3,4,-1,28,8,0,True
2024-12-01,Pastry Chef,3,4,-1,24,8,0,True
2024-12-01,Kitchen Assistant,4,6,-2,18,8,0,True
2024-12-01,Store Associate,7,8,-1,16,8,0,True
2024-12-01,Decorator,1,2,-1,22,8,0,True
2024-12-01,Delivery,3,4,-1,17,8,0,True
2024-12-02,Head Baker,2,2,0,28,8,0,False
2024-12-02,Pastry Chef,3,2,1,24,8,192,False
2024-12-02,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-02,Store Associate,4,4,0,16,8,0,False
2024-12-02,Decorator,2,1,1,22,8,176,False
2024-12-02,Delivery,2,2,0,17,8,0,False
2024-12-03,Head Baker,1,2,-1,28,8,0,False
2024-12-03,Pastry Chef,2,2,0,24,8,0,False
2024-12-03,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-03,Store Associate,4,4,0,16,8,0,False
2024-12-03,Decorator,1,1,0,22,8,0,False
2024-12-03,Delivery,2,2,0,17,8,0,False
2024-12-04,Head Baker,2,2,0,28,8,0,False
2024-12-04,Pastry Chef,1,2,-1,24,8,0,False
2024-12-04,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-04,Store Associate,4,4,0,16,8,0,False
2024-12-04,Decorator,1,1,0,22,8,0,False
2024-12-04,Delivery,2,2,0,17,8,0,False
2024-12-05,Head Baker,1,2,-1,28,8,0,False
2024-12-05,Pastry Chef,3,2,1,24,8,192,False
2024-12-05,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-05,Store Associate,4,4,0,16,8,0,False
2024-12-05,Decorator,1,1,0,22,8,0,False
2024-12-05,Delivery,2,2,0,17,8,0,False
2024-12-06,Head Baker,3,2,1,28,8,224,False
2024-12-06,Pastry Chef,1,2,-1,24,8,0,False
2024-12-06,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-06,Store Associate,4,4,0,16,8,0,False
2024-12-06,Decorator,1,1,0,22,8,0,False
2024-12-06,Delivery,2,2,0,17,8,0,False
2024-12-07,Head Baker,3,3,0,28,8,0,True
2024-12-07,Pastry Chef,3,3,0,24,8,0,True
2024-12-07,Kitchen Assistant,4,5,-1,18,8,0,True
2024-12-07,Store Associate,6,7,-1,16,8,0,True
2024-12-07,Decorator,1,1,0,22,8,0,True
2024-12-07,Delivery,3,3,0,17,8,0,True
2024-12-08,Head Baker,3,3,0,28,8,0,True
2024-12-08,Pastry Chef,3,3,0,24,8,0,True
2024-12-08,Kitchen Assistant,4,5,-1,18,8,0,True
2024-12-08,Store Associate,6,7,-1,16,8,0,True
2024-12-08,Decorator,1,1,0,22,8,0,True
2024-12-08,Delivery,3,3,0,17,8,0,True
2024-12-09,Head Baker,2,2,0,28,8,0,False
2024-12-09,Pastry Chef,3,2,1,24,8,192,False
2024-12-09,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-09,Store Associate,4,4,0,16,8,0,False
2024-12-09,Decorator,1,1,0,22,8,0,False
2024-12-09,Delivery,2,2,0,17,8,0,False
2024-12-10,Head Baker,2,2,0,28,8,0,False
2024-12-10,Pastry Chef,3,2,1,24,8,192,False
2024-12-10,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-10,Store Associate,4,4,0,16,8,0,False
2024-12-10,Decorator,1,1,0,22,8,0,False
2024-12-10,Delivery,2,2,0,17,8,0,False
2024-12-11,Head Baker,2,2,0,28,8,0,False
2024-12-11,Pastry Chef,2,2,0,24,8,0,False
2024-12-11,Kitchen Assistant,4,3,1,18,8,144,False
2024-12-11,Store Associate,4,4,0,16,8,0,False
2024-12-11,Decorator,1,1,0,22,8,0,False
2024-12-11,Delivery,2,2,0,17,8,0,False
2024-12-12,Head Baker,2,2,0,28,8,0,False
2024-12-12,Pastry Chef,2,2,0,24,8,0,False
2024-12-12,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-12,Store Associate,4,4,0,16,8,0,False
2024-12-12,Decorator,1,1,0,22,8,0,False
2024-12-12,Delivery,2,2,0,17,8,0,False
2024-12-13,Head Baker,2,2,0,28,8,0,False
2024-12-13,Pastry Chef,2,2,0,24,8,0,False
2024-12-13,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-13,Store Associate,4,4,0,16,8,0,False
2024-12-13,Decorator,1,1,0,22,8,0,False
2024-12-13,Delivery,2,2,0,17,8,0,False
2024-12-14,Head Baker,2,3,-1,28,8,0,True
2024-12-14,Pastry Chef,3,3,0,24,8,0,True
2024-12-14,Kitchen Assistant,4,5,-1,18,8,0,True
2024-12-14,Store Associate,6,7,-1,16,8,0,True
2024-12-14,Decorator,1,1,0,22,8,0,True
2024-12-14,Delivery,3,3,0,17,8,0,True
2024-12-15,Head Baker,2,3,-1,28,8,0,True
2024-12-15,Pastry Chef,3,3,0,24,8,0,True
2024-12-15,Kitchen Assistant,4,5,-1,18,8,0,True
2024-12-15,Store Associate,6,7,-1,16,8,0,True
2024-12-15,Decorator,1,1,0,22,8,0,True
2024-12-15,Delivery,4,3,1,17,8,136,True
2024-12-16,Head Baker,2,2,0,28,8,0,False
2024-12-16,Pastry Chef,2,2,0,24,8,0,False
2024-12-16,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-16,Store Associate,4,4,0,16,8,0,False
2024-12-16,Decorator,1,1,0,22,8,0,False
2024-12-16,Delivery,1,2,-1,17,8,0,False
2024-12-17,Head Baker,2,2,0,28,8,0,False
2024-12-17,Pastry Chef,2,2,0,24,8,0,False
2024-12-17,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-17,Store Associate,4,4,0,16,8,0,False
2024-12-17,Decorator,2,1,1,22,8,176,False
2024-12-17,Delivery,2,2,0,17,8,0,False
2024-12-18,Head Baker,2,2,0,28,8,0,False
2024-12-18,Pastry Chef,2,2,0,24,8,0,False
2024-12-18,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-18,Store Associate,4,4,0,16,8,0,False
2024-12-18,Decorator,1,1,0,22,8,0,False
2024-12-18,Delivery,2,2,0,17,8,0,False
2024-12-19,Head Baker,2,2,0,28,8,0,False
2024-12-19,Pastry Chef,2,2,0,24,8,0,False
2024-12-19,Kitchen Assistant,3,3,0,18,8,0,False
2024-12-19,Store Associate,4,4,0,16,8,0,False
2024-12-19,Decorator,1,1,0,22,8,0,False
2024-12-19,Delivery,3,2,1,17,8,136,False
2024-12-20,Head Baker,2,2,0,28,8,0,False
2024-12-20,Pastry Chef,2,2,0,24,8,0,False
2024-12-20,Kitchen Assistant,2,3,-1,18,8,0,False
2024-12-20,Store Associate,5,4,1,16,8,128,False
2024-12-20,Decorator,1,1,0,22,8,0,False
2024-12-20,Delivery,2,2,0,17,8,0,False
2024-12-21,Head Baker,3,4,-1,28,8,0,True
2024-12-21,Pastry Chef,3,4,-1,24,8,0,True
2024-12-21,Kitchen Assistant,3,6,-3,18,8,0,True
2024-12-21,Store Associate,6,8,-2,16,8,0,True
2024-12-21,Decorator,1,2,-1,22,8,0,True
2024-12-21,Delivery,3,4,-1,17,8,0,True
2024-12-22,Head Baker,2,4,-2,28,8,0,True
2024-12-22,Pastry Chef,3,4,-1,24,8,0,True
2024-12-22,Kitchen Assistant,4,6,-2,18,8,0,True
2024-12-22,Store Associate,6,8,-2,16,8,0,True
2024-12-22,Decorator,1,2,-1,22,8,0,True
2024-12-22,Delivery,3,4,-1,17,8,0,True
2024-12-23,Head Baker,2,4,-2,28,8,0,False
2024-12-23,Pastry Chef,2,4,-2,24,8,0,False
2024-12-23,Kitchen Assistant,3,6,-3,18,8,0,False
2024-12-23,Store Associate,4,8,-4,16,8,0,False
2024-12-23,Decorator,1,2,-1,22,8,0,False
2024-12-23,Delivery,2,4,-2,17,8,0,False
2024-12-24,Head Baker,2,4,-2,28,8,0,False
2024-12-24,Pastry Chef,2,4,-2,24,8,0,False
2024-12-24,Kitchen Assistant,3,6,-3,18,8,0,False
2024-12-24,Store Associate,4,8,-4,16,8,0,False
2024-12-24,Decorator,1,2,-1,22,8,0,False
2024-12-24,Delivery,2,4,-2,17,8,0,False
2024-12-25,Head Baker,2,4,-2,28,8,0,False
2024-12-25,Pastry Chef,2,4,-2,24,8,0,False
2024-12-25,Kitchen Assistant,3,6,-3,18,8,0,False
2024-12-25,Store Associate,4,8,-4,16,8,0,False
2024-12-25,Decorator,1,2,-1,22,8,0,False
2024-12-25,Delivery,2,4,-2,17,8,0,False
2024-12-26,Head Baker,1,4,-3,28,8,0,False
2024-12-26,Pastry Chef,2,4,-2,24,8,0,False
2024-12-26,Kitchen Assistant,3,6,-3,18,8,0,False
2024-12-26,Store Associate,3,8,-5,16,8,0,False
2024-12-26,Decorator,1,2,-1,22,8,0,False
2024-12-26,Delivery,3,4,-1,17,8,0,False
2024-12-27,Head Baker,2,4,-2,28,8,0,False
2024-12-27,Pastry Chef,2,4,-2,24,8,0,False
2024-12-27,Kitchen Assistant,3,6,-3,18,8,0,False
2024-12-27,Store Associate,4,8,-4,16,8,0,False
2024-12-27,Decorator,1,2,-1,22,8,0,False
2024-12-27,Delivery,2,4,-2,17,8,0,False
2024-12-28,Head Baker,3,4,-1,28,8,0,True
2024-12-28,Pastry Chef,3,4,-1,24,8,0,True
2024-12-28,Kitchen Assistant,4,6,-2,18,8,0,True
2024-12-28,Store Associate,6,8,-2,16,8,0,True
2024-12-28,Decorator,2,2,0,22,8,0,True
2024-12-28,Delivery,3,4,-1,17,8,0,True
2024-12-29,Head Baker,3,4,-1,28,8,0,True
2024-12-29,Pastry Chef,4,4,0,24,8,0,True
2024-12-29,Kitchen Assistant,4,6,-2,18,8,0,True
2024-12-29,Store Associate,5,8,-3,16,8,0,True
2024-12-29,Decorator,1,2,-1,22,8,0,True
2024-12-29,Delivery,3,4,-1,17,8,0,True
2024-12-30,Head Baker,2,3,-1,28,8,0,False
2024-12-30,Pastry Chef,2,3,-1,24,8,0,False
2024-12-30,Kitchen Assistant,3,5,-2,18,8,0,False
2024-12-30,Store Associate,4,7,-3,16,8,0,False
2024-12-30,Decorator,1,1,0,22,8,0,False
2024-12-30,Delivery,2,3,-1,17,8,0,False
2024-12-31,Head Baker,2,3,-1,28,8,0,False
2024-12-31,Pastry Chef,2,3,-1,24,8,0,False
2024-12-31,Kitchen Assistant,3,5,-2,18,8,0,False
2024-12-31,Store Associate,4,7,-3,16,8,0,False
2024-12-31,Decorator,1,1,0,22,8,0,False
2024-12-31,Delivery,2,3,-1,17,8,0,False
2025-01-01,Head Baker,2,3,-1,28,8,0,False
2025-01-01,Pastry Chef,2,3,-1,24,8,0,False
2025-01-01,Kitchen Assistant,3,5,-2,18,8,0,False
2025-01-01,Store Associate,4,7,-3,16,8,0,False
2025-01-01,Decorator,1,1,0,22,8,0,False
2025-01-01,Delivery,2,3,-1,17,8,0,False
2025-01-02,Head Baker,2,3,-1,28,8,0,False
2025-01-02,Pastry Chef,2,3,-1,24,8,0,False
2025-01-02,Kitchen Assistant,3,5,-2,18,8,0,False
2025-01-02,Store Associate,4,7,-3,16,8,0,False
2025-01-02,Decorator,1,1,0,22,8,0,False
2025-01-02,Delivery,2,3,-1,17,8,0,False
2025-01-03,Head Baker,2,3,-1,28,8,0,False
2025-01-03,Pastry Chef,2,3,-1,24,8,0,False
2025-01-03,Kitchen Assistant,3,5,-2,18,8,0,False
2025-01-03,Store Associate,4,7,-3,16,8,0,False
2025-01-03,Decorator,1,1,0,22,8,0,False
2025-01-03,Delivery,1,3,-2,17,8,0,False
2025-01-04,Head Baker,3,3,0,28,8,0,True
2025-01-04,Pastry Chef,3,3,0,24,8,0,True
2025-01-04,Kitchen Assistant,5,5,0,18,8,0,True
2025-01-04,Store Associate,6,7,-1,16,8,0,True
2025-01-04,Decorator,1,1,0,22,8,0,True
2025-01-04,Delivery,3,3,0,17,8,0,True
2025-01-05,Head Baker,3,3,0,28,8,0,True
2025-01-05,Pastry Chef,3,3,0,24,8,0,True
2025-01-05,Kitchen Assistant,4,5,-1,18,8,0,True
2025-01-05,Store Associate,6,7,-1,16,8,0,True
2025-01-05,Decorator,1,1,0,22,8,0,True
2025-01-05,Delivery,3,3,0,17,8,0,True
2025-01-06,Head Baker,2,2,0,28,8,0,False
2025-01-06,Pastry Chef,1,2,-1,24,8,0,False
2025-01-06,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-06,Store Associate,4,4,0,16,8,0,False
2025-01-06,Decorator,1,1,0,22,8,0,False
2025-01-06,Delivery,2,2,0,17,8,0,False
2025-01-07,Head Baker,2,2,0,28,8,0,False
2025-01-07,Pastry Chef,2,2,0,24,8,0,False
2025-01-07,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-07,Store Associate,5,4,1,16,8,128,False
2025-01-07,Decorator,1,1,0,22,8,0,False
2025-01-07,Delivery,1,2,-1,17,8,0,False
2025-01-08,Head Baker,2,2,0,28,8,0,False
2025-01-08,Pastry Chef,1,2,-1,24,8,0,False
2025-01-08,Kitchen Assistant,2,3,-1,18,8,0,False
2025-01-08,Store Associate,4,4,0,16,8,0,False
2025-01-08,Decorator,1,1,0,22,8,0,False
2025-01-08,Delivery,2,2,0,17,8,0,False
2025-01-09,Head Baker,2,2,0,28,8,0,False
2025-01-09,Pastry Chef,2,2,0,24,8,0,False
2025-01-09,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-09,Store Associate,4,4,0,16,8,0,False
2025-01-09,Decorator,2,1,1,22,8,176,False
2025-01-09,Delivery,2,2,0,17,8,0,False
2025-01-10,Head Baker,3,2,1,28,8,224,False
2025-01-10,Pastry Chef,2,2,0,24,8,0,False
2025-01-10,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-10,Store Associate,4,4,0,16,8,0,False
2025-01-10,Decorator,1,1,0,22,8,0,False
2025-01-10,Delivery,2,2,0,17,8,0,False
2025-01-11,Head Baker,3,3,0,28,8,0,True
2025-01-11,Pastry Chef,3,3,0,24,8,0,True
2025-01-11,Kitchen Assistant,3,5,-2,18,8,0,True
2025-01-11,Store Associate,6,7,-1,16,8,0,True
2025-01-11,Decorator,1,1,0,22,8,0,True
2025-01-11,Delivery,3,3,0,17,8,0,True
2025-01-12,Head Baker,2,3,-1,28,8,0,True
2025-01-12,Pastry Chef,4,3,1,24,8,192,True
2025-01-12,Kitchen Assistant,4,5,-1,18,8,0,True
2025-01-12,Store Associate,6,7,-1,16,8,0,True
2025-01-12,Decorator,1,1,0,22,8,0,True
2025-01-12,Delivery,3,3,0,17,8,0,True
2025-01-13,Head Baker,2,2,0,28,8,0,False
2025-01-13,Pastry Chef,2,2,0,24,8,0,False
2025-01-13,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-13,Store Associate,4,4,0,16,8,0,False
2025-01-13,Decorator,1,1,0,22,8,0,False
2025-01-13,Delivery,2,2,0,17,8,0,False
2025-01-14,Head Baker,2,2,0,28,8,0,False
2025-01-14,Pastry Chef,2,2,0,24,8,0,False
2025-01-14,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-14,Store Associate,3,4,-1,16,8,0,False
2025-01-14,Decorator,1,1,0,22,8,0,False
2025-01-14,Delivery,1,2,-1,17,8,0,False
2025-01-15,Head Baker,2,2,0,28,8,0,False
2025-01-15,Pastry Chef,2,2,0,24,8,0,False
2025-01-15,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-15,Store Associate,4,4,0,16,8,0,False
2025-01-15,Decorator,1,1,0,22,8,0,False
2025-01-15,Delivery,2,2,0,17,8,0,False
2025-01-16,Head Baker,1,2,-1,28,8,0,False
2025-01-16,Pastry Chef,2,2,0,24,8,0,False
2025-01-16,Kitchen Assistant,4,3,1,18,8,144,False
2025-01-16,Store Associate,3,4,-1,16,8,0,False
2025-01-16,Decorator,1,1,0,22,8,0,False
2025-01-16,Delivery,2,2,0,17,8,0,False
2025-01-17,Head Baker,1,2,-1,28,8,0,False
2025-01-17,Pastry Chef,2,2,0,24,8,0,False
2025-01-17,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-17,Store Associate,4,4,0,16,8,0,False
2025-01-17,Decorator,1,1,0,22,8,0,False
2025-01-17,Delivery,2,2,0,17,8,0,False
2025-01-18,Head Baker,3,3,0,28,8,0,True
2025-01-18,Pastry Chef,3,3,0,24,8,0,True
2025-01-18,Kitchen Assistant,4,5,-1,18,8,0,True
2025-01-18,Store Associate,5,7,-2,16,8,0,True
2025-01-18,Decorator,1,1,0,22,8,0,True
2025-01-18,Delivery,3,3,0,17,8,0,True
2025-01-19,Head Baker,3,3,0,28,8,0,True
2025-01-19,Pastry Chef,3,3,0,24,8,0,True
2025-01-19,Kitchen Assistant,3,5,-2,18,8,0,True
2025-01-19,Store Associate,6,7,-1,16,8,0,True
2025-01-19,Decorator,1,1,0,22,8,0,True
2025-01-19,Delivery,2,3,-1,17,8,0,True
2025-01-20,Head Baker,2,2,0,28,8,0,False
2025-01-20,Pastry Chef,2,2,0,24,8,0,False
2025-01-20,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-20,Store Associate,5,4,1,16,8,128,False
2025-01-20,Decorator,1,1,0,22,8,0,False
2025-01-20,Delivery,1,2,-1,17,8,0,False
2025-01-21,Head Baker,2,2,0,28,8,0,False
2025-01-21,Pastry Chef,2,2,0,24,8,0,False
2025-01-21,Kitchen Assistant,2,3,-1,18,8,0,False
2025-01-21,Store Associate,4,4,0,16,8,0,False
2025-01-21,Decorator,1,1,0,22,8,0,False
2025-01-21,Delivery,2,2,0,17,8,0,False
2025-01-22,Head Baker,2,2,0,28,8,0,False
2025-01-22,Pastry Chef,2,2,0,24,8,0,False
2025-01-22,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-22,Store Associate,3,4,-1,16,8,0,False
2025-01-22,Decorator,1,1,0,22,8,0,False
2025-01-22,Delivery,2,2,0,17,8,0,False
2025-01-23,Head Baker,2,2,0,28,8,0,False
2025-01-23,Pastry Chef,2,2,0,24,8,0,False
2025-01-23,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-23,Store Associate,4,4,0,16,8,0,False
2025-01-23,Decorator,1,1,0,22,8,0,False
2025-01-23,Delivery,3,2,1,17,8,136,False
2025-01-24,Head Baker,2,2,0,28,8,0,False
2025-01-24,Pastry Chef,3,2,1,24,8,192,False
2025-01-24,Kitchen Assistant,4,3,1,18,8,144,False
2025-01-24,Store Associate,4,4,0,16,8,0,False
2025-01-24,Decorator,1,1,0,22,8,0,False
2025-01-24,Delivery,2,2,0,17,8,0,False
2025-01-25,Head Baker,3,3,0,28,8,0,True
2025-01-25,Pastry Chef,3,3,0,24,8,0,True
2025-01-25,Kitchen Assistant,4,5,-1,18,8,0,True
2025-01-25,Store Associate,6,7,-1,16,8,0,True
2025-01-25,Decorator,1,1,0,22,8,0,True
2025-01-25,Delivery,3,3,0,17,8,0,True
2025-01-26,Head Baker,3,3,0,28,8,0,True
2025-01-26,Pastry Chef,3,3,0,24,8,0,True
2025-01-26,Kitchen Assistant,3,5,-2,18,8,0,True
2025-01-26,Store Associate,6,7,-1,16,8,0,True
2025-01-26,Decorator,1,1,0,22,8,0,True
2025-01-26,Delivery,3,3,0,17,8,0,True
2025-01-27,Head Baker,2,2,0,28,8,0,False
2025-01-27,Pastry Chef,2,2,0,24,8,0,False
2025-01-27,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-27,Store Associate,5,4,1,16,8,128,False
2025-01-27,Decorator,2,1,1,22,8,176,False
2025-01-27,Delivery,2,2,0,17,8,0,False
2025-01-28,Head Baker,2,2,0,28,8,0,False
2025-01-28,Pastry Chef,2,2,0,24,8,0,False
2025-01-28,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-28,Store Associate,4,4,0,16,8,0,False
2025-01-28,Decorator,2,1,1,22,8,176,False
2025-01-28,Delivery,2,2,0,17,8,0,False
2025-01-29,Head Baker,3,2,1,28,8,224,False
2025-01-29,Pastry Chef,2,2,0,24,8,0,False
2025-01-29,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-29,Store Associate,4,4,0,16,8,0,False
2025-01-29,Decorator,1,1,0,22,8,0,False
2025-01-29,Delivery,1,2,-1,17,8,0,False
2025-01-30,Head Baker,2,2,0,28,8,0,False
2025-01-30,Pastry Chef,2,2,0,24,8,0,False
2025-01-30,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-30,Store Associate,3,4,-1,16,8,0,False
2025-01-30,Decorator,1,1,0,22,8,0,False
2025-01-30,Delivery,2,2,0,17,8,0,False
2025-01-31,Head Baker,2,2,0,28,8,0,False
2025-01-31,Pastry Chef,2,2,0,24,8,0,False
2025-01-31,Kitchen Assistant,3,3,0,18,8,0,False
2025-01-31,Store Associate,4,4,0,16,8,0,False
2025-01-31,Decorator,1,1,0,22,8,0,False
2025-01-31,Delivery,3,2,1,17,8,136,False
2025-02-01,Head Baker,3,3,0,28,8,0,True
2025-02-01,Pastry Chef,2,3,-1,24,8,0,True
2025-02-01,Kitchen Assistant,4,5,-1,18,8,0,True
2025-02-01,Store Associate,6,7,-1,16,8,0,True
2025-02-01,Decorator,1,1,0,22,8,0,True
2025-02-01,Delivery,3,3,0,17,8,0,True
2025-02-02,Head Baker,3,3,0,28,8,0,True
2025-02-02,Pastry Chef,3,3,0,24,8,0,True
2025-02-02,Kitchen Assistant,4,5,-1,18,8,0,True
2025-02-02,Store Associate,6,7,-1,16,8,0,True
2025-02-02,Decorator,1,1,0,22,8,0,True
2025-02-02,Delivery,4,3,1,17,8,136,True
2025-02-03,Head Baker,2,2,0,28,8,0,False
2025-02-03,Pastry Chef,2,2,0,24,8,0,False
2025-02-03,Kitchen Assistant,4,3,1,18,8,144,False
2025-02-03,Store Associate,4,4,0,16,8,0,False
2025-02-03,Decorator,2,1,1,22,8,176,False
2025-02-03,Delivery,2,2,0,17,8,0,False
2025-02-04,Head Baker,2,2,0,28,8,0,False
2025-02-04,Pastry Chef,2,2,0,24,8,0,False
2025-02-04,Kitchen Assistant,3,3,0,18,8,0,False
2025-02-04,Store Associate,4,4,0,16,8,0,False
2025-02-04,Decorator,1,1,0,22,8,0,False
2025-02-04,Delivery,1,2,-1,17,8,0,False
2025-02-05,Head Baker,2,2,0,28,8,0,False
2025-02-05,Pastry Chef,2,2,0,24,8,0,False
2025-02-05,Kitchen Assistant,4,3,1,18,8,144,False
2025-02-05,Store Associate,4,4,0,16,8,0,False
2025-02-05,Decorator,1,1,0,22,8,0,False
2025-02-05,Delivery,2,2,0,17,8,0,False
2025-02-06,Head Baker,2,2,0,28,8,0,False
2025-02-06,Pastry Chef,1,2,-1,24,8,0,False
2025-02-06,Kitchen Assistant,3,3,0,18,8,0,False
2025-02-06,Store Associate,4,4,0,16,8,0,False
2025-02-06,Decorator,2,1,1,22,8,176,False
2025-02-06,Delivery,2,2,0,17,8,0,False
2025-02-07,Head Baker,2,2,0,28,8,0,False
2025-02-07,Pastry Chef,2,2,0,24,8,0,False
2025-02-07,Kitchen Assistant,4,3,1,18,8,144,False
2025-02-07,Store Associate,4,4,0,16,8,0,False
2025-02-07,Decorator,1,1,0,22,8,0,False
2025-02-07,Delivery,2,2,0,17,8,0,False
2025-02-08,Head Baker,3,3,0,28,8,0,True
2025-02-08,Pastry Chef,3,3,0,24,8,0,True
2025-02-08,Kitchen Assistant,3,5,-2,18,8,0,True
2025-02-08,Store Associate,6,7,-1,16,8,0,True
2025-02-08,Decorator,1,1,0,22,8,0,True
2025-02-08,Delivery,3,3,0,17,8,0,True
2025-02-09,Head Baker,3,3,0,28,8,0,True
2025-02-09,Pastry Chef,3,3,0,24,8,0,True
2025-02-09,Kitchen Assistant,4,5,-1,18,8,0,True
2025-02-09,Store Associate,5,7,-2,16,8,0,True
2025-02-09,Decorator,1,1,0,22,8,0,True
2025-02-09,Delivery,3,3,0,17,8,0,True
2025-02-10,Head Baker,2,2,0,28,8,0,False
2025-02-10,Pastry Chef,2,2,0,24,8,0,False
2025-02-10,Kitchen Assistant,4,3,1,18,8,144,False
2025-02-10,Store Associate,4,4,0,16,8,0,False
2025-02-10,Decorator,1,1,0,22,8,0,False
2025-02-10,Delivery,3,2,1,17,8,136,False
2025-02-11,Head Baker,3,4,-1,28,8,0,False
2025-02-11,Pastry Chef,1,4,-3,24,8,0,False
2025-02-11,Kitchen Assistant,2,6,-4,18,8,0,False
2025-02-11,Store Associate,4,8,-4,16,8,0,False
2025-02-11,Decorator,1,2,-1,22,8,0,False
2025-02-11,Delivery,2,4,-2,17,8,0,False
2025-02-12,Head Baker,2,4,-2,28,8,0,False
2025-02-12,Pastry Chef,2,4,-2,24,8,0,False
2025-02-12,Kitchen Assistant,3,6,-3,18,8,0,False
2025-02-12,Store Associate,5,8,-3,16,8,0,False
2025-02-12,Decorator,1,2,-1,22,8,0,False
2025-02-12,Delivery,1,4,-3,17,8,0,False
2025-02-13,Head Baker,2,4,-2,28,8,0,False
2025-02-13,Pastry Chef,2,4,-2,24,8,0,False
2025-02-13,Kitchen Assistant,3,6,-3,18,8,0,False
2025-02-13,Store Associate,4,8,-4,16,8,0,False
2025-02-13,Decorator,1,2,-1,22,8,0,False
2025-02-13,Delivery,2,4,-2,17,8,0,False
2025-02-14,Head Baker,2,4,-2,28,8,0,False
2025-02-14,Pastry Chef,2,4,-2,24,8,0,False
2025-02-14,Kitchen Assistant,3,6,-3,18,8,0,False
2025-02-14,Store Associate,4,8,-4,16,8,0,False
2025-02-14,Decorator,1,2,-1,22,8,0,False
2025-02-14,Delivery,2,4,-2,17,8,0,False
2025-02-15,Head Baker,3,4,-1,28,8,0,True
2025-02-15,Pastry Chef,3,4,-1,24,8,0,True
2025-02-15,Kitchen Assistant,5,6,-1,18,8,0,True
2025-02-15,Store Associate,6,8,-2,16,8,0,True
2025-02-15,Decorator,1,2,-1,22,8,0,True
2025-02-15,Delivery,3,4,-1,17,8,0,True
2025-02-16,Head Baker,3,4,-1,28,8,0,True
2025-02-16,Pastry Chef,4,4,0,24,8,0,True
2025-02-16,Kitchen Assistant,3,6,-3,18,8,0,True
2025-02-16,Store Associate,6,8,-2,16,8,0,True
2025-02-16,Decorator,1,2,-1,22,8,0,True
2025-02-16,Delivery,3,4,-1,17,8,0,True
2025-02-17,Head Baker,3,4,-1,28,8,0,False
2025-02-17,Pastry Chef,2,4,-2,24,8,0,False
2025-02-17,Kitchen Assistant,3,6,-3,18,8,0,False
2025-02-17,Store Associate,4,8,-4,16,8,0,False
2025-02-17,Decorator,1,2,-1,22,8,0,False
2025-02-17,Delivery,2,4,-2,17,8,0,False
2025-02-18,Head Baker,2,2,0,28,8,0,False
2025-02-18,Pastry Chef,2,2,0,24,8,0,False
2025-02-18,Kitchen Assistant,2,3,-1,18,8,0,False
2025-02-18,Store Associate,5,4,1,16,8,128,False
2025-02-18,Decorator,1,1,0,22,8,0,False
2025-02-18,Delivery,2,2,0,17,8,0,False
2025-02-19,Head Baker,2,2,0,28,8,0,False
2025-02-19,Pastry Chef,2,2,0,24,8,0,False
2025-02-19,Kitchen Assistant,3,3,0,18,8,0,False
